"";"ibge";"dist.ilheus";"dist.ssa";"dist.min.ilh.ssa";"dist.min.loc";"dist.min.nat";"dist.min.int";"dist.min.nat.wint";"nat.airport";"loc.airport"
"278";"2922805";223,69080836986;186,376253835646;186,376253835646;116,318350063913;116,318350063913;186,376253835646;116,318350063913;"NO";"NO"
"279";"2922854";315,044303644367;300,777992094447;300,777992094447;40,5395078441689;40,5395078441689;300,777992094447;40,5395078441689;"NO";"NO"
"280";"2922904";391,861824498583;179,189628292521;179,189628292521;106,196321125737;179,189628292521;179,189628292521;213,248544022799;"NO";"NO"
"281";"2923035";399,670781350374;413,181248153311;399,670781350374;100,661562900188;100,661562900188;413,181248153311;100,661562900188;"NO";"NO"
"282";"2923050";496,123201134835;281,364447253134;281,364447253134;109,187751616154;109,187751616154;281,364447253134;109,187751616154;"NO";"NO"
"283";"2923100";382,903402246676;164,760972701538;164,760972701538;105,302434739343;164,760972701538;164,760972701538;218,939255142046;"NO";"NO"
"284";"2923209";488,894764223887;484,394467806641;484,394467806641;130,642240107142;160,059512937113;484,394467806641;160,059512937113;"NO";"NO"
"285";"2923308";313,049276150901;105,607669579867;105,607669579867;34,6389884516285;105,607669579867;105,607669579867;146,912456250635;"NO";"NO"
"286";"2923357";495,298111066179;382,533846320355;382,533846320355;181,816351283083;181,816351283083;382,533846320355;181,816351283083;"NO";"NO"
"287";"2923506";370,223825884206;353,136938276707;353,136938276707;31,0825274488335;31,0825274488335;353,136938276707;31,0825274488335;"NO";"NO"
"288";"2923605";374,751387759602;430,001313434956;374,751387759602;93,7654444144278;155,217473563582;430,001313434956;155,217473563582;"NO";"NO"
"289";"2923704";495,308105258798;515,394877472186;495,308105258798;73,3888176173152;195,589761101687;515,394877472186;195,589761101687;"NO";"NO"
"290";"2923803";480,556556607201;257,663319787654;257,663319787654;139,841119898627;139,841119898627;257,663319787654;139,841119898627;"NO";"NO"
"291";"2924009";589,341832710947;372,852286398847;372,852286398847;15,9961324075078;15,9961324075078;372,852286398847;15,9961324075078;"YES";"YES"
"292";"2924058";331,729086851524;180,662432954975;180,662432954975;84,372712137716;171,240697483156;180,662432954975;171,240697483156;"NO";"NO"
"293";"2924108";300,064836476356;92,8081833015254;92,8081833015254;29,7269107771789;92,8081833015254;92,8081833015254;134,432510526665;"NO";"NO"
"294";"2924207";538,797634262636;317,363927476593;317,363927476593;80,3236241093851;80,3236241093851;317,363927476593;80,3236241093851;"NO";"NO"
"295";"2924306";364,43427728473;385,989150506975;364,43427728473;90,2249051578528;90,2249051578528;385,989150506975;90,2249051578528;"NO";"NO"
"296";"2924405";692,774493747734;613,618809031138;613,618809031138;308,632378091672;308,632378091672;613,618809031138;308,632378091672;"NO";"NO"
"297";"2924603";474,456091673733;326,787417331157;326,787417331157;219,684752613725;219,684752613725;326,787417331157;219,684752613725;"NO";"NO"
"298";"2924652";338,281883160567;206,032998026643;206,032998026643;114,022521856219;163,933252779365;206,032998026643;163,933252779365;"NO";"NO"
"299";"2924678";117,796646400772;151,292555341356;117,796646400772;70,0152637280252;70,0152637280252;151,292555341356;70,0152637280252;"NO";"NO"
"300";"2924801";385,047575463294;282,145076112088;282,145076112088;113,992760273312;113,992760273312;282,145076112088;113,992760273312;"NO";"NO"
"301";"2924900";226,552615603841;217,021210579509;217,021210579509;131,317591147619;131,317591147619;217,021210579509;131,317591147619;"NO";"NO"
"302";"2925204";285,148452989636;61,7105475187725;61,7105475187725;61,7105475187725;61,7105475187725;61,7105475187725;131,739514978303;"NO";"NO"
"303";"2925253";442,928144939736;291,436871871726;291,436871871726;190,88691724767;210,721106596744;291,436871871726;210,721106596744;"NO";"NO"
"304";"2925600";505,01062432075;438,105358652605;438,105358652605;152,958594794283;152,958594794283;438,105358652605;152,958594794283;"NO";"NO"
"305";"2925758";156,81299483075;132,935659346513;132,935659346513;49,0645047404184;49,0645047404184;132,935659346513;49,0645047404184;"NO";"NO"
"306";"2925808";423,122925635636;257,875549562777;257,875549562777;157,120274179504;228,007613640795;257,875549562777;228,007613640795;"NO";"NO"
"307";"2925907";447,012659834081;249,61365151596;249,61365151596;158,638457852822;176,5715060769;249,61365151596;176,5715060769;"NO";"NO"
"308";"2925931";397,887422869436;258,027471969178;258,027471969178;159,771331876655;176,153265749422;258,027471969178;176,153265749422;"NO";"NO"
"309";"2925956";266,263521536445;145,276691786003;145,276691786003;79,4368554347926;111,662393025352;145,276691786003;111,662393025352;"NO";"NO"
"310";"2926004";675,20898342829;564,204842185847;564,204842185847;336,393349519544;336,393349519544;564,204842185847;336,393349519544;"NO";"NO"
"311";"2926103";369,795325519593;195,365816373205;195,365816373205;94,7238178943401;195,365816373205;195,365816373205;204,336160036005;"NO";"NO"
"312";"2926202";757,614496714123;763,495768284865;757,614496714123;55,3223639261934;55,3223639261934;763,495768284865;55,3223639261934;"NO";"NO"
"313";"2926301";335,103025993825;170,366605906075;170,366605906075;70,7233777356561;170,366605906075;170,366605906075;170,820037499096;"NO";"NO"
"314";"2926400";452,802996543821;518,489178021311;452,802996543821;56,4949564440545;230,598237239465;518,489178021311;230,598237239465;"NO";"NO"
"315";"2926509";430,727437844914;214,106224628998;214,106224628998;146,930807140594;174,685056519801;214,106224628998;174,685056519801;"NO";"NO"
"316";"2926608";451,401945497174;237,330596282611;237,330596282611;153,789384196797;153,789384196797;237,330596282611;153,789384196797;"NO";"NO"
"317";"2926707";322,301755915088;377,958888479099;322,301755915088;128,581044962304;132,167206491612;377,958888479099;132,167206491612;"NO";"NO"
"318";"2926905";384,483227012254;415,690628751252;384,483227012254;118,936830232991;118,936830232991;415,690628751252;118,936830232991;"NO";"NO"
"319";"2927002";381,564968750285;157,163322510496;157,163322510496;129,981439497329;157,163322510496;157,163322510496;226,327631658929;"NO";"NO"
"320";"2927101";620,397896357214;410,10211281853;410,10211281853;51,680680681301;51,680680681301;410,10211281853;51,680680681301;"NO";"NO"
"321";"2927200";332,863627175043;261,553116819217;261,553116819217;74,7121955991757;74,7121955991757;261,553116819217;74,7121955991757;"NO";"NO"
"322";"2927309";215,665440303884;47,3754470435658;47,3754470435658;47,3754470435658;47,3754470435658;47,3754470435658;52,0926477284844;"NO";"NO"
"323";"2927408";222,109745521424;21,2270041541624;21,2270041541624;21,2270041541624;21,2270041541624;21,2270041541624;69,8131239612119;"YES";"YES"
"324";"2927507";318,294517396507;128,81868982297;128,81868982297;29,9527184626842;128,81868982297;128,81868982297;150,13047689013;"NO";"NO"
"325";"2927606";567,135665094926;348,365684737678;348,365684737678;41,8066115510863;41,8066115510863;348,365684737678;41,8066115510863;"NO";"NO"
"326";"2927903";190,955057007588;170,665862314956;170,665862314956;92,8067445140883;92,8067445140883;170,665862314956;92,8067445140883;"NO";"NO"
"327";"2928000";400,782789304166;226,133535223178;226,133535223178;125,900143183096;226,133535223178;226,133535223178;235,955871444013;"NO";"NO"
"328";"2928109";604,000700280995;657,853374521985;604,000700280995;105,442788321204;143,384402965106;657,853374521985;143,384402965106;"NO";"NO"
"329";"2928208";564,704158831328;609,93810628171;564,704158831328;61,8661254869429;159,217570168538;609,93810628171;159,217570168538;"NO";"NO"
"330";"2928307";314,911190184695;118,810150768718;118,810150768718;25,470521616133;118,810150768718;118,810150768718;146,932976649467;"NO";"NO"
"331";"2928406";732,46846762086;710,693487589317;710,693487589317;128,362773721959;128,362773721959;710,693487589317;128,362773721959;"NO";"NO"
"332";"2928505";237,594411174766;137,096869354833;137,096869354833;88,5033405109083;88,5033405109083;137,096869354833;88,5033405109083;"NO";"NO"
"333";"2928604";250,544978106324;60,9785762719133;60,9785762719133;43,4181983197706;60,9785762719133;60,9785762719133;84,4670864470035;"NO";"NO"
"334";"2928703";201,31377058572;98,6675523182975;98,6675523182975;40,9226116279372;40,9226116279372;98,6675523182975;40,9226116279372;"NO";"NO"
"335";"2928802";261,026407200328;113,880031374419;113,880031374419;49,4029891597075;96,4761606509512;113,880031374419;96,4761606509512;"NO";"NO"
"336";"2928901";732,699193601519;778,089601447477;732,699193601519;95,8035037518699;95,8035037518699;778,089601447477;95,8035037518699;"NO";"NO"
"337";"2928950";374,239214358869;208,570280422809;208,570280422809;107,830946688948;208,570280422809;208,570280422809;211,062333649047;"NO";"NO"
"338";"2929008";236,904172176082;77,8284662255727;77,8284662255727;53,4349667033711;68,7607610334816;77,8284662255727;68,7607610334816;"NO";"NO"
"339";"2929057";557,171802794937;622,629796331622;557,171802794937;74,5666983689442;194,575610419989;620,669352594454;194,575610419989;"NO";"NO"
"340";"2929107";218,734634080556;84,1992782361772;84,1992782361772;51,7279594112723;51,7279594112723;84,1992782361772;51,7279594112723;"NO";"NO"
"341";"2929206";243,447318547314;44,0803129288301;44,0803129288301;44,0803129288301;44,0803129288301;44,0803129288301;81,4325399280855;"NO";"NO"
"342";"2929255";505,788248683797;420,1791138089;420,1791138089;163,568972963398;163,568972963398;420,1791138089;163,568972963398;"NO";"NO"
"343";"2929305";265,479603011049;86,4909684359205;86,4909684359205;24,3798755724793;86,4909684359205;86,4909684359205;97,3317652942354;"NO";"NO"
"344";"2929370";385,56586107157;237,758024070754;237,758024070754;138,64846700837;187,591192751614;237,758024070754;187,591192751614;"NO";"NO"
"345";"2929404";199,444519037986;120,515834165215;120,515834165215;53,8712561360021;53,8712561360021;120,515834165215;53,8712561360021;"NO";"NO"
"346";"2929503";260,870035844829;47,3188732786207;47,3188732786207;47,3188732786207;47,3188732786207;47,3188732786207;101,586210304317;"NO";"NO"
"347";"2929602";232,016315395022;98,8584329913946;98,8584329913946;67,0941476916263;67,4984675700156;98,8584329913946;67,4984675700156;"NO";"NO"
"348";"2929701";362,840433595313;151,398729720729;151,398729720729;78,325428739896;151,398729720729;151,398729720729;196,474484515754;"NO";"NO"
"349";"2929750";227,453536021334;50,772837837626;50,772837837626;50,772837837626;50,772837837626;50,772837837626;62,3901936105956;"NO";"NO"
"350";"2929800";456,386939561929;315,512102381644;315,512102381644;198,870988013871;198,870988013871;315,512102381644;198,870988013871;"NO";"NO"
"351";"2929909";406,941886871934;390,753196553628;390,753196553628;66,4596525585477;66,4596525585477;390,753196553628;66,4596525585477;"NO";"NO"
"352";"2930105";494,098445550921;332,286767334222;332,286767334222;231,668998231923;236,325982959125;332,286767334222;236,325982959125;"NO";"NO"
"353";"2930154";522,458807852686;583,804784733476;522,458807852686;38,0475040619899;212,400773109745;583,804784733476;212,400773109745;"NO";"NO"
"354";"2930204";592,145012158606;475,843410641784;475,843410641784;264,747624135001;264,747624135001;475,843410641784;264,747624135001;"NO";"NO"
"355";"2930303";561,037037697925;594,397833999871;561,037037697925;65,787295307361;154,340583107494;594,397833999871;154,340583107494;"NO";"NO"
"356";"2930402";302,145621084168;144,645742752059;144,645742752059;51,8087808274822;138,100158378363;144,645742752059;138,100158378363;"NO";"NO"
"357";"2930501";348,728158215723;155,634345921473;155,634345921473;60,0286833175327;155,634345921473;155,634345921473;180,579432197867;"NO";"NO"
"358";"2930600";396,641619781603;265,982395558099;265,982395558099;160,544295394638;160,544295394638;265,982395558099;160,544295394638;"NO";"NO"
"359";"2930709";236,653404277804;17,7055431382413;17,7055431382413;17,7055431382413;17,7055431382413;17,7055431382413;86,7943931898637;"NO";"NO"
"360";"2930758";526,900815954955;559,252471666278;526,900815954955;45,5943627465735;187,577152484047;559,252471666278;187,577152484047;"NO";"NO"
"361";"2930766";505,525486793076;286,015023395015;286,015023395015;103,089574862067;103,089574862067;286,015023395015;103,089574862067;"NO";"NO"
"362";"2930774";603,832288633425;453,780944392094;453,780944392094;288,542473936284;288,542473936284;453,780944392094;288,542473936284;"NO";"NO"
"363";"2930808";429,25139113397;389,30399095415;389,30399095415;75,1029432937401;75,1029432937401;389,30399095415;75,1029432937401;"NO";"NO"
"364";"2930907";611,484425023512;635,331746478103;611,484425023512;102,887102352738;102,887102352738;635,331746478103;102,887102352738;"NO";"NO"
"365";"2931053";403,137900870555;462,41117627665;403,137900870555;75,5933161937875;181,128452557486;462,41117627665;181,128452557486;"NO";"NO"
"366";"2931103";317,040340827465;134,753002577017;134,753002577017;33,9884634198554;134,753002577017;134,753002577017;149,230879904792;"NO";"NO"
"367";"2931202";139,159485050889;122,581685724392;122,581685724392;39,7993878058751;39,7993878058751;122,581685724392;39,7993878058751;"NO";"NO"
"368";"2931301";376,850256473003;291,585878768329;291,585878768329;85,5587669469407;85,5587669469407;291,585878768329;85,5587669469407;"NO";"NO"
"369";"2931400";285,790181452243;78,3353748426362;78,3353748426362;31,7683808527785;78,3353748426362;78,3353748426362;121,067074843634;"NO";"NO"
"370";"2931509";369,545133087112;172,755986888693;172,755986888693;80,2696989640714;172,755986888693;172,755986888693;201,371902952951;"NO";"NO"
"371";"2931608";148,308789343314;146,020628514807;146,020628514807;61,6937620354656;61,6937620354656;146,020628514807;61,6937620354656;"NO";"NO"
"372";"2931707";272,453795951594;64,8002180492702;64,8002180492702;39,3775727616014;64,8002180492702;64,8002180492702;108,946038069431;"NO";"NO"
"373";"2931905";424,00198840239;218,203484442055;218,203484442055;134,417747968898;185,55242695147;218,203484442055;185,55242695147;"NO";"NO"
"374";"2932002";545,394698395861;354,810262142905;354,810262142905;143,929021392512;143,929021392512;354,810262142905;143,929021392512;"NO";"NO"
"375";"2932101";184,125402423278;152,649258896894;152,649258896894;74,4685215524625;74,4685215524625;152,649258896894;74,4685215524625;"NO";"NO"
"376";"2932309";95,4705079895302;184,738308536747;95,4705079895302;95,4705079895302;95,4705079895302;184,738308536747;95,4705079895302;"NO";"NO"
"377";"2932408";505,368024159819;444,954326543967;444,954326543967;151,658946820831;151,658946820831;444,954326543967;151,658946820831;"NO";"NO"
"378";"2932457";527,45440003863;409,890091932414;409,890091932414;211,888355226113;211,888355226113;409,890091932414;211,888355226113;"NO";"NO"
"379";"2932804";376,947280840069;313,226132352076;313,226132352076;52,6908828062169;52,6908828062169;313,226132352076;52,6908828062169;"NO";"NO"
"380";"2932903";163,405892803778;106,222719911285;106,222719911285;22,541528459173;22,541528459173;106,222719911285;22,541528459173;"YES";"YES"
"381";"2933000";382,38482560083;208,685369836312;208,685369836312;108,123138992878;208,685369836312;208,685369836312;217,38343363554;"NO";"YES"
"382";"2933059";372,625406428485;237,622323342054;237,622323342054;141,621256215268;165,081808812692;237,622323342054;165,081808812692;"NO";"NO"
"383";"2933109";388,243259583393;264,634869095066;264,634869095066;147,623596672736;147,623596672736;264,634869095066;147,623596672736;"NO";"NO"
"384";"2933158";462,571380559356;354,987392310983;354,987392310983;152,89488254369;152,89488254369;354,987392310983;152,89488254369;"NO";"NO"
"385";"2933174";209,386157215245;116,057096219626;116,057096219626;57,32455068795;57,32455068795;116,057096219626;57,32455068795;"NO";"NO"
"386";"2933208";203,458070574287;41,9381331218531;41,9381331218531;41,9381331218531;41,9381331218531;41,9381331218531;45,3979879262625;"NO";"YES"
"387";"2933406";366,150941694743;315,833907188433;315,833907188433;31,2019409687766;31,2019409687766;315,833907188433;31,2019409687766;"NO";"NO"
"388";"2933455";624,031906187033;619,365271338712;619,365271338712;123,722791420485;123,722791420485;619,365271338712;123,722791420485;"NO";"NO"
"389";"2933505";145,812987948673;161,523332680332;145,812987948673;77,1756927830935;77,1756927830935;161,523332680332;77,1756927830935;"NO";"NO"
"390";"2933604";586,327397012118;529,616539047436;529,616539047436;232,037863950248;232,037863950248;529,616539047436;232,037863950248;"NO";"NO"
"391";"2902005";257,035678542794;367,736183996379;257,035678542794;77,4251733125101;77,4251733125101;336,070951172571;77,4251733125101;"NO";"NO"
"392";"2903706";138,47965101553;261,523924049839;138,47965101553;87,995045988015;87,995045988015;260,972383865089;87,995045988015;"NO";"NO"
"393";"2904605";295,143155782306;390,134500963937;295,143155782306;114,187923391054;117,631866099395;376,266936395751;117,631866099395;"NO";"YES"
"394";"2905156";210,000730876318;321,439741233149;210,000730876318;59,6999732716485;59,6999732716485;305,715565204625;59,6999732716485;"NO";"NO"
"395";"2905206";383,595613742009;464,326403358484;383,595613742009;40,9374913584752;201,303396612052;457,232673858126;201,303396612052;"NO";"NO"
"396";"2907103";526,646128159419;610,852916444441;526,646128159419;96,5343362311721;249,001137047307;577,809555593571;249,001137047307;"NO";"NO"
"397";"2908101";667,35047027599;766,468876920573;667,35047027599;238,782249644414;268,488218218959;692,891750794663;268,488218218959;"NO";"NO"
"398";"2910776";565,575038904645;653,879022875978;565,575038904645;131,165389339222;242,224466572424;609,276009143484;242,224466572424;"NO";"NO"
"399";"2911501";83,7037948032203;203,997321697642;83,7037948032203;83,7037948032203;83,7037948032203;203,997321697642;83,7037948032203;"NO";"NO"
"400";"2911709";413,761088118657;507,442979727671;413,761088118657;7,99407649570098;223,159129843829;471,536084371311;223,159129843829;"NO";"YES"
"401";"2912004";357,381917061902;457,354133555598;357,381917061902;48,446518666492;167,779158692524;419,854689924382;167,779158692524;"NO";"NO"
"402";"2912707";94,1657225904255;175,420729891251;94,1657225904255;94,1657225904255;94,1657225904255;175,420729891251;94,1657225904255;"NO";"NO"
"403";"2914901";51,9809573756331;184,471308711724;51,9809573756331;51,9809573756331;51,9809573756331;184,471308711724;51,9809573756331;"NO";"NO"
"404";"2915106";129,072410033812;230,635766006151;129,072410033812;119,044897952407;119,044897952407;230,635766006151;119,044897952407;"NO";"NO"
"405";"2915205";106,159695273611;220,775350117016;106,159695273611;106,159695273611;106,159695273611;220,775350117016;106,159695273611;"NO";"NO"
"406";"2917334";487,380653891613;590,452223194914;487,380653891613;90,6111744268399;292,000510324765;526,241002025792;292,000510324765;"NO";"NO"
"407";"2917359";696,470330453064;780,819895942766;696,470330453064;221,233339271273;221,233339271273;733,323991520683;221,233339271273;"NO";"NO"
"408";"2918001";158,719618347038;224,734627031037;158,719618347038;133,648434324071;133,648434324071;224,734627031037;133,648434324071;"NO";"YES"
"409";"2920205";501,592687169804;594,076030609429;501,592687169804;97,1370862119253;278,917416399643;548,357506485918;278,917416399643;"NO";"NO"
"410";"2920304";307,344102617269;413,288540252062;307,344102617269;98,4821718151693;119,973141775037;375,97801320116;119,973141775037;"NO";"NO"
"411";"2920403";183,933164889347;272,045768016936;183,933164889347;96,0587104271007;96,0587104271007;272,045768016936;96,0587104271007;"NO";"NO"
"412";"2920700";74,1387859944288;164,542318449199;74,1387859944288;74,1387859944288;74,1387859944288;164,542318449199;74,1387859944288;"NO";"YES"
"413";"2921450";199,896495542306;298,75558195907;199,896495542306;77,632355078269;77,632355078269;298,75558195907;77,632355078269;"NO";"NO"
"414";"2923407";456,619083889692;548,090628733261;456,619083889692;51,0464998058493;264,954614551194;509,966087123476;264,954614551194;"NO";"NO"
"415";"2926806";333,510702867695;435,58420105654;333,510702867695;72,3206959177937;145,081617849184;399,260331934433;145,081617849184;"NO";"NO"
"416";"2931004";244,60129776316;339,784252719391;244,60129776316;87,0275410671164;87,0275410671164;339,784252719391;87,0275410671164;"NO";"NO"
"417";"2932200";73,7342511157504;191,721890998989;73,7342511157504;73,7342511157504;73,7342511157504;191,721890998989;73,7342511157504;"NO";"NO"
